Distance,Gender,Finish Time,IAAF Points,Joggler,Nationality,Date,Event / Venue,Notes / Result Links
3b 100m,M,0:00:16.35,24,Joe Kara,AUS,02/08/2026,European Joggling Championships 2026 - Day 1 Qualifying,https://drive.google.com/file/d/1XEZ6TLz2q2lpJ89CLP3F6wQBp5zFDskm/view?usp=sharing
3c 100m,M,0:00:18.38,0,Kenny Cheung,AUS,06/08/2026,European Joggling Championships 2026 - Finals,https://drive.google.com/file/d/1qnrcWsPurOdbl_2fbmmvB_rNF_XWH7Ph/view?usp=sharing
5b 100m,M,0:00:46.75,0,Kenny Cheung,AUS,02/08/2026,European Joggling Championships 2026 - Day 1 Qualifying,https://drive.google.com/file/d/1XEZ6TLz2q2lpJ89CLP3F6wQBp5zFDskm/view?usp=sharing
7b 100m,M,0:02:24.81,0,Kenny Cheung,AUS,06/08/2026,European Joggling Championships 2026 - Finals,https://drive.google.com/file/d/1qnrcWsPurOdbl_2fbmmvB_rNF_XWH7Ph/view?usp=sharing
3b 400m,M,0:01:11.78,65,Joe Kara,AUS,06/08/2026,European Joggling Championships 2026 - Finals,https://drive.google.com/file/d/1qnrcWsPurOdbl_2fbmmvB_rNF_XWH7Ph/view?usp=sharing
3b Mile,M,0:06:46.00,2,Joe Kara,AUS,08/08/2026,European Joggling Championships 2026 - Road Races,https://drive.google.com/file/d/1v5KXHNKD3UqQcFqTQ_POWGjEc5X8w7t7/view?usp=sharing
3c Mile,M,0:08:45.00,0,Kenny Cheung,AUS,08/08/2026,European Joggling Championships 2026 - Road Races,https://drive.google.com/file/d/1v5KXHNKD3UqQcFqTQ_POWGjEc5X8w7t7/view?usp=sharing
