Distance,Gender,Finish Time,IAAF Points,Joggler,Nationality,Date,Event / Venue,Notes / Result Links
3b 100m,F,0:00:33.18,0,Simona Uguccioni,ITA,06/08/2026,European Joggling Championships 2026 - Finals,https://drive.google.com/file/d/1qnrcWsPurOdbl_2fbmmvB_rNF_XWH7Ph/view?usp=sharing
3c 100m,F,0:00:39.72,0,Simona Uguccioni,ITA,02/08/2026,European Joggling Championships 2026 - Day 1 Qualifying,https://drive.google.com/file/d/1XEZ6TLz2q2lpJ89CLP3F6wQBp5zFDskm/view?usp=sharing
3b 400m,F,0:02:14.78,0,Simona Uguccioni,ITA,06/08/2026,European Joggling Championships 2026 - Finals,https://drive.google.com/file/d/1qnrcWsPurOdbl_2fbmmvB_rNF_XWH7Ph/view?usp=sharing
3c 400m,F,0:03:04.15,0,Simona Uguccioni,ITA,02/08/2026,European Joggling Championships 2026 - Day 1 Qualifying,https://drive.google.com/file/d/1XEZ6TLz2q2lpJ89CLP3F6wQBp5zFDskm/view?usp=sharing
3b Mile,F,0:12:57.00,0,Simona Uguccioni,ITA,08/08/2026,European Joggling Championships 2026 - Road Races,https://drive.google.com/file/d/1v5KXHNKD3UqQcFqTQ_POWGjEc5X8w7t7/view?usp=sharing
