Distance,Gender,Finish Time,IAAF Points,Joggler,Nationality,Date,Event / Venue,Notes / Result Links
3b 100m,F,0:00:23.09,0,Balabushkina Anastasia,RUS,23/06/2023,"Russian Juggling Convention, Dmitrov, Russia",https://vk.com/wall-64197511_4495
3c 100m,F,0:00:35.61,0,Penkova Olga,RUS,23/06/2023,"Russian Juggling Convention, Dmitrov, Russia",https://vk.com/wall-64197511_4495
4b 100m,F,0:00:48.52,0,Balabushkina Anastasia,RUS,23/06/2023,"Russian Juggling Convention, Dmitrov, Russia",https://vk.com/wall-64197511_4495
5b 100m,F,0:04:20.87,0,Balabushkina Anastasia,RUS,23/06/2023,"Russian Juggling Convention, Dmitrov, Russia",https://vk.com/wall-64197511_4495
3b 200m,F,0:00:58.80,0,Antonina Tsvetkova,RUS,25/7/2021,"Kalininsky District Open Joggling Championship, Saint-Petersburg, Russia",https://vk.com/wall-16055255_8154
3b 400m,F,0:02:50.41,0,Elizabeth Sychugova,RUS,23/06/2023,"Russian Juggling Convention, Dmitrov, Russia",https://vk.com/wall-64197511_4495
3c 400m,F,0:02:23.00,0,Balabushkina Anastasia,RUS,23/06/2023,"Russian Juggling Convention, Dmitrov, Russia",https://vk.com/wall-64197511_4495
