Distance,Gender,Finish Time,IAAF Points,Joggler,Nationality,Date,Event / Venue,Notes / Result Links
3b 100m,M,0:00:16.68,24,Bence Onodi,HUN,03/08/2026,European Joggling Championships 2026 - Day 2 Qualifying,https://drive.google.com/file/d/1XEZ6TLz2q2lpJ89CLP3F6wQBp5zFDskm/view?usp=sharing
3c 100m,M,0:00:26.00,0,Bosznay Balazs,HUN,04/08/2026,European Joggling Championships 2026 - Day 3 Qualifying,https://drive.google.com/file/d/1XEZ6TLz2q2lpJ89CLP3F6wQBp5zFDskm/view?usp=sharing
5b 100m,M,0:00:21.22,0,Bence Onodi,HUN,06/08/2026,European Joggling Championships 2026 - Finals,https://drive.google.com/file/d/1qnrcWsPurOdbl_2fbmmvB_rNF_XWH7Ph/view?usp=sharing
3b 400m,M,0:01:43.41,0,Bosznay Balazs,HUN,03/08/2026,European Joggling Championships 2026 - Day 2 Qualifying,https://drive.google.com/file/d/1XEZ6TLz2q2lpJ89CLP3F6wQBp5zFDskm/view?usp=sharing
3c 4x100m,M,0:02:25.50,0,"Bosznay Balazs, Istvan Toth, Balazs Palmai, Bence Onodi",HUN,06/08/2026,European Joggling Championships 2026 - Finals,https://drive.google.com/file/d/1qnrcWsPurOdbl_2fbmmvB_rNF_XWH7Ph/view?usp=sharing
3b 5km,M,0:26:09.00,0,Attila Suszter,HUN,06/05/2026,"E.ON Business Run 5k, Budapest","https://www.strava.com/activities/18401536792
https://bsieredmenylista.hu/eon-business-run-2026/5km/"
