Distance,Gender,Finish Time,IAAF Points,Joggler,Nationality,Date,Event / Venue,Notes / Result Links
3b 100m,M,0:00:17.67,0,Erik Toll,SWE,09/08/2025,"European Joggling Championships 2025, EJC Arnhem",EJC results in Joggler's United Group
3c 100m,M,0:00:20.32,0,Erik Toll,SWE,09/08/2025,"European Joggling Championships 2025, EJC Arnhem",EJC results in Joggler's United Group
5b 100m,M,0:00:26.59,0,Erik Toll,SWE,09/08/2025,"European Joggling Championships 2025, EJC Arnhem",EJC results in Joggler's United Group
7b 100m,M,0:01:03.78,0,Erik Toll,SWE,09/08/2025,"European Joggling Championships 2025, EJC Arnhem",EJC results in Joggler's United Group
3b 400m,M,0:01:11.67,65,Erik Toll,SWE,09/08/2025,"European Joggling Championships 2025, EJC Arnhem",EJC results in Joggler's United Group
5b Mile,M,0:06:59.00,0,Stefan Nygard,SWE,20/09/2025,Time trial ,"https://strava.app.link/AVrjakhhOWb

https://youtu.be/s3sHh8pzFbk?si=R8XiY5wvvW5qcWr2

"
5b 5km,M,0:25:15.00,0,Stefan Nygard,SWE,11/09/2025,Time Trial ,"https://strava.app.link/O6m6RYnOFXb
https://youtu.be/i-uuH1vPj8I?si=eJN8ce5ISDN9zGNq"
5b 10km,M,1:05:41.00,0,Stefan Nygard,SWE,19/11/2023,Time Trial,https://www.strava.com/activities/10246053281
