Distance,Gender,Finish Time,IAAF Points,Joggler,Nationality,Date,Event / Venue,Notes / Result Links
3b 100m,M,0:00:17.10,0,Franz Roos,CHE,19/07/1995,"IJA, Las Vegas",https://dev.juggle.org/history/champs/champs1995.php
3b 400m,M,0:00:56.06,540,Franz Roos,CHE,11/09/1997,Time Trial,https://www.youtube.com/watch?v=igd6zcLXXAU
